stateName,Model,Type,Traits,agr_tr.cl,agr_tr.cl.lb,agr_tr.cl.ub,cns_tr.cl,cns_tr.cl.lb,cns_tr.cl.ub,ext_tr.cl,ext_tr.cl.lb,ext_tr.cl.ub,neu_tr.cl,neu_tr.cl.lb,neu_tr.cl.ub,opn_tr.cl,opn_tr.cl.lb,opn_tr.cl.ub,agr,cns,ext,neu,opn
Bavaria,CLPM,Latent,Single,8.1988984640454e-4,-0.0210403051446446,0.0226800848374537,-0.0118190369409614,-0.0313636555872109,0.0077255817052881,-8.4563634777926e-4,-0.0188550045102246,0.0171637318146661,0.00817673313461207,-0.010983864583123,0.0273373308523472,-0.0204060977435549,-0.0412485183501906,4.3632286308072e-4,No,No,No,No,No
Saarland,CLPM,Latent,Single,-0.118313222611904,-0.213083295876195,-0.0235431493476134,-0.0421066388321418,-0.139020995672366,0.0548077180080829,0.00395691100927589,-0.0852427083771271,0.0931565303956789,-0.0196955306093738,-0.132991667800595,0.0936006065818472,-0.0150756663491892,-0.113021318666098,0.0828699859677196,No,No,No,No,No
Berlin,CLPM,Latent,Single,-0.00101367338697332,-0.0415960451087682,0.0395686983348215,0.0109175805142705,-0.0211833402835401,0.0430185013120812,0.00639336505594461,-0.0247060652058267,0.0374927953177159,0.00103057559097154,-0.0360221000418358,0.0380832512237789,0.00942258366093151,-0.0256311997320188,0.0444763670538819,No,No,No,No,No
Brandenburg,CLPM,Latent,Single,0.0113603395561452,-0.024964000762406,0.0476846798746964,-0.0253822449100663,-0.0670779231056096,0.016313433285477,0.0162999127394408,-0.0185623609805724,0.0511621864594541,0.0155496814528813,-0.0208833290612167,0.0519826919669793,-0.0049254682190742,-0.0481723053827373,0.0383213689445889,No,No,No,No,No
Mecklenburg-Western Pomerania,CLPM,Latent,Single,0.0329228767563981,-0.0278339554947801,0.0936797090075762,-0.0148480099928331,-0.065948372232541,0.0362523522468747,0.00619328489945238,-0.0385844957187194,0.0509710655176242,-0.0213965336304772,-0.0720537482485308,0.0292606809875763,0.0214196928087514,-0.0372168451982764,0.0800562308157791,No,No,No,No,No
Saxony,CLPM,Latent,Single,-0.0165055085887596,-0.0423588133976822,0.00934779622016289,8.1125832785977e-4,-0.0264550578167033,0.0280775744724228,2.8475171960882e-4,-0.0219812858259272,0.0225507892651448,-0.00293030170509478,-0.0286884793893016,0.0228278759791121,0.0298161012086758,0.00434060295733671,0.0552915994600148,No,No,No,No,No
Saxony-Anhalt,CLPM,Latent,Single,0.0331763324620549,-9.4729104864373e-4,0.0672999559727536,0.0152175246434682,-0.0179013967480786,0.0483364460350151,-0.00355659042688021,-0.0356042271492105,0.02849104629545,3.4887043657252e-4,-0.0369698457900765,0.0376675866632215,0.0502095982181133,0.0148775948067142,0.0855416016295124,No,No,No,No,No
Thuringia,CLPM,Latent,Single,0.0111840622034202,-0.0233054432444902,0.0456735676513308,0.0136164580639531,-0.0178589207370015,0.0450918368649078,-0.010376675550138,-0.0419179702294647,0.0211646191291886,-0.0185805094746999,-0.0495745277299551,0.0124135087805553,-0.0236177820782733,-0.0567464976056652,0.00951093344911862,No,No,No,Yes,No
Schleswig-Holstein,RICLPM,Latent,Single,NA,NA,NA,-0.226385014174428,-0.399469674883442,-0.0533003534654128,0.0317532328814625,-0.197970434068843,0.261476899831768,0.296076261041927,0.0756175326536828,0.516534989430171,-0.255663591261598,-0.611411790264072,0.100084607740876,Yes,No,No,No,No
Hamburg,RICLPM,Latent,Single,0.0062920229502014,-0.162628417219089,0.175212463119492,0.0583420214620434,-0.155928605476945,0.272612648401032,0.154276103354984,-0.0162675885754011,0.324819795285369,-0.0419493118395797,-0.241882901936591,0.157984278257431,NA,NA,NA,Yes,No,No,No,Yes
Lower Saxony,RICLPM,Latent,Single,-0.0204823769435227,-0.132422742316936,0.0914579884298905,-0.0437431507111453,-0.130932333327332,0.0434460319050409,-0.0110111070379165,-0.114081580457005,0.092059366381172,0.0745858906058068,-0.0462546932344261,0.19542647444604,-0.101758562871268,-0.225904853347581,0.0223877276050454,No,No,No,No,No
Bremen,RICLPM,Latent,Single,0.147250926693099,-0.176855000121478,0.471356853507675,-0.3002737855483,-0.928377505807228,0.327829934710629,-0.156608244260347,-0.470010087498796,0.156793598978103,0.222269327574612,-0.146520096910392,0.591058752059617,0.486219217094635,0.11382841944888,0.858610014740391,Yes,Yes,No,Yes,No
North Rhine-Westphalia,RICLPM,Latent,Single,0.0124355955005474,-0.0454346557362834,0.0703058467373782,-0.0268238732355036,-0.0794910043662177,0.0258432578952105,0.0265494639162288,-0.0312545860831835,0.0843535139156411,0.0408383627047839,-0.0209584887999803,0.102635214209548,0.0493034621342247,-0.00380545742653775,0.102412381694987,No,No,No,No,No
Hesse,RICLPM,Latent,Single,-0.0420922029773783,-0.163597975773815,0.0794135698190579,0.0425923505390626,-0.0774395955491476,0.162624296627273,-7.504018486834e-4,-0.115501948906005,0.114001145208638,0.0561636012695937,-0.0775730607185936,0.189900263257781,-0.116100311546192,-0.301155546940759,0.0689549238483756,No,No,No,No,No
Rhineland-Palatinate,RICLPM,Latent,Single,0.0136379031061082,-0.135367020465366,0.162642826677582,0.0867327443820125,-0.028165433009891,0.201630921773916,-0.00307062852532107,-0.109341377574551,0.103200120523909,-0.10570003477283,-0.231698654195002,0.0202985846493429,0.105915735762427,-0.0238372703461039,0.235668741870958,No,No,No,No,No
Baden-Wuerttemberg,RICLPM,Latent,Single,0.0271250982410143,-0.0720314368191973,0.126281633301226,0.0213610233192628,-0.0754523670566535,0.118174413695179,0.0421877110391103,-0.042322343721819,0.12669776580004,-0.00366473154052638,-0.0773990952226164,0.0700696321415636,0.0216275976851202,-0.0690173834147337,0.112272578784974,No,No,No,No,No
Bavaria,RICLPM,Latent,Single,-0.0437529247054354,-0.137169262756656,0.0496634133457848,-0.0667546195300543,-0.147200821107409,0.0136915820473005,-0.0141647185905512,-0.0832961198936414,0.0549666827125389,0.00479589143257156,-0.102946437862404,0.112538220727547,-0.0270389947791,-0.117780214112162,0.063702224553962,No,No,No,No,No
Saarland,RICLPM,Latent,Single,-0.120820764699614,-0.654976808300482,0.413335278901254,0.2451983937835,-0.181475608320358,0.671872395887359,0.310304902363929,-0.105867080453276,0.726476885181134,-0.122356479286615,-0.731767065917447,0.487054107344218,0.0598391950028922,-0.292466063623478,0.412144453629262,Yes,No,Yes,No,Yes
Berlin,RICLPM,Latent,Single,-0.021839938498757,-0.284386128638845,0.24070625164133,-0.223795909679147,-0.489984386928501,0.0423925675702063,0.0611122997100135,-0.389912052253465,0.512136651673492,0.0449818270824433,-0.188242565156537,0.278206219321424,0.136059173028634,-0.126481110691594,0.398599456748863,No,No,No,No,No
Brandenburg,RICLPM,Latent,Single,-0.0679619789122045,-0.205612697470801,0.0696887396463924,-0.0559228155008046,-0.183377341147481,0.0715317101458715,-0.0637681297463363,-0.205128873799912,0.0775926143072391,0.03913266047504,-0.121351693805359,0.199617014755439,0.0857698981104126,-0.0741161752083669,0.245655971429192,No,No,No,No,No
Mecklenburg-Western Pomerania,RICLPM,Latent,Single,-0.154628234803613,-0.384797047941276,0.0755405783340499,-0.098362748365135,-0.238082005448977,0.0413565087187073,0.0935794033817037,-0.147189779348093,0.334348586111501,-0.0878278891770823,-0.312172188661424,0.136516410307259,0.0229691693660155,-0.16854582927493,0.214484168006961,No,No,No,No,No
Saxony,RICLPM,Latent,Single,-0.109655306781826,-0.250918381114153,0.0316077675505003,-0.0526925586374836,-0.161080818619235,0.0556957013442673,0.0357265871016186,-0.0708581697134432,0.14231134391668,-4.29462131231529e-5,-0.112322760652864,0.112236868226618,0.0520819451832707,-0.0640451283154481,0.16820901868199,Yes,No,No,No,No
Saxony-Anhalt,RICLPM,Latent,Single,-0.0489929177220289,-0.173439797061215,0.0754539616171567,-0.0253333592845161,-0.125880742088515,0.0752140235194826,0.0352816759675071,-0.117143662793775,0.187707014728789,-6.5859297198728e-4,-0.165314411726213,0.163997225782239,-0.00467811101568392,-0.13938618169321,0.130029959661842,No,No,No,No,No
Thuringia,RICLPM,Latent,Single,0.0296253306580124,-0.103753632795749,0.163004294111774,-0.0354208448566529,-0.151807026281849,0.0809653365685434,-0.0750205266216313,-0.187940274152001,0.0378992209087383,-0.175088655090874,-0.310160216440986,-0.0400170937407612,-0.0472404494875292,-0.17075287523034,0.0762719762552813,No,No,No,Yes,No
Schleswig-Holstein,CLPM,Observed,Single,0.0420738257070434,-0.00429497641845539,0.0884426278325423,0.0194441673589303,-0.0255812933284251,0.0644696280462858,-0.0148712163040058,-0.0595559479589342,0.0298135153509226,0.037498604420562603,-0.00828405372970364,0.0832812625708288,0.00556933945644746,-0.0384055445078959,0.0495442234207909,No,No,No,No,No
Hamburg,CLPM,Observed,Single,0.0428199345990705,-0.0120333384101023,0.0976732076082433,0.0131205717394296,-0.040781940042743,0.0670230835216023,0.0216403063983525,-0.0363676344881841,0.0796482472848891,-1.63554992693195e-5,-0.0444572821168352,0.0444245711182966,-4.2819958671943e-4,-0.0503732974289367,0.0495168982554978,No,No,No,No,No
Lower Saxony,CLPM,Observed,Single,0.0434174672595375,0.0191289469884922,0.0677059875305828,0.010859782443624,-0.012776735115924,0.034496300003172,0.00115465645729758,-0.0218959136102259,0.0242052265248211,0.00298277703964651,-0.0208766408132005,0.0268421948924936,-0.00728401001226616,-0.0309190004771801,0.0163509804526477,No,No,No,No,No
Bremen,CLPM,Observed,Single,-0.0184796289737738,-0.111069296596053,0.0741100386485055,-0.0338712231738751,-0.121770962581885,0.054028516234135,0.013262722515692,-0.0741420407785598,0.100667485809944,-0.0161738800583393,-0.0977190668357921,0.0653713067191135,-0.00977445970386102,-0.0766658978875617,0.0571169784798397,No,No,No,No,No
North Rhine-Westphalia,CLPM,Observed,Single,0.0525171284302842,0.036768890847198,0.0682653660133703,0.0255142902481522,0.00952244740771269,0.0415061330885917,9.997757320987e-4,-0.0133741486383463,0.0153737001025437,2.6658650215384e-4,-0.0152211444764439,0.0157543174807516,0.0272155508933178,0.0120369735364147,0.0423941282502208,No,No,No,No,No
Hesse,CLPM,Observed,Single,0.0682307413943141,0.0412673683037793,0.0951941144848489,0.0428194738431053,0.0158737437009265,0.069765203985284,0.0129194862332377,-0.0114237799122321,0.0372627523787075,-0.0040742907878263,-0.0304369607273113,0.0222883791516587,-0.0126975200094428,-0.0394612153735836,0.0140661753546981,No,No,No,No,No
Rhineland-Palatinate,CLPM,Observed,Single,0.0299745702990098,-0.00420910547100451,0.0641582460690242,0.00916078900091044,-0.0270234841607601,0.045345062162581,-0.0191634083508036,-0.0500003747261764,0.0116735580245692,0.00642806102673606,-0.0276767820592135,0.0405329041126856,-0.0223234842964547,-0.054166624338504,0.00951965574559459,No,No,No,No,No
Baden-Wuerttemberg,CLPM,Observed,Single,0.0511756546048904,0.0295852727397921,0.0727660364699887,0.0108031540183622,-0.0104669434366297,0.032073251473354,-0.00562076477725622,-0.0249212348822825,0.01367970532777,0.00966652336453614,-0.010438399185303,0.0297714459143753,-0.00325353852822504,-0.0231480173048339,0.0166409402483838,No,No,No,No,No
Bavaria,CLPM,Observed,Single,0.0308710926044031,0.0123758019068459,0.0493663833019602,0.00810448828621044,-0.00952673272613606,0.0257357092985569,-0.00330994594314464,-0.0194119705129943,0.0127920786267051,0.00735100520795086,-0.00924338002100859,0.0239453904369103,-0.0106931691036622,-0.0283990744953466,0.00701273628802212,No,No,No,No,No
Saarland,CLPM,Observed,Single,-0.0630495289211825,-0.144636136731595,0.0185370788892301,0.0165493079431206,-0.0683621906880525,0.101460806574294,0.0489157471635664,-0.0296468203159951,0.127478314643128,-0.00500587863886167,-0.0951271803496909,0.0851154230719676,0.021482454217843,-0.0626684022833519,0.105633310719038,No,No,No,No,No
Berlin,CLPM,Observed,Single,0.0257447707706338,-0.00952562496870155,0.0610151665099693,0.0265151255716868,-0.00402883605411593,0.0570590871974895,0.00574715666115321,-0.023074523140977,0.0345688364632835,-0.00463157376201557,-0.0390719538837235,0.0298088063596923,0.0230062093328352,-0.0069598790427683,0.0529722977084387,No,No,No,No,No
Brandenburg,CLPM,Observed,Single,0.0218569588037431,-0.00961431088258681,0.0533282284900731,-0.0146007330709276,-0.0507358799434103,0.0215344138015551,0.0107259808844051,-0.0203662472331656,0.0418182090019759,0.0102796301666562,-0.0206732519558732,0.0412325122891856,0.0265323760282026,-0.00959934113080351,0.0626640931872088,No,No,No,No,No
Mecklenburg-Western Pomerania,CLPM,Observed,Single,0.0333822306899292,-0.0163236356670233,0.0830880970468817,0.00368793663983055,-0.0445347348532142,0.0519106081328753,-0.0013051369070676,-0.0458079009209441,0.0431976271068089,-0.015380248897965,-0.0594629524455521,0.0287024546496221,0.0369219175037836,-0.0119089641821887,0.0857527991897559,No,No,No,No,No
Saxony,CLPM,Observed,Single,0.0102746298323191,-0.0143373810789774,0.0348866407436156,0.00788918537466862,-0.017516000043895,0.0332943707932323,-0.00893847603735414,-0.0301875087009385,0.0123105566262302,0.00989240504435082,-0.0123816061335628,0.0321664162222645,0.0423054746363655,0.0200361835875017,0.0645747656852292,No,No,No,No,No
Saxony-Anhalt,CLPM,Observed,Single,0.0412455367443589,0.00707599035523129,0.0754150831334866,0.0223891465879963,-0.0106974945511326,0.0554757877271252,0.00241172199601751,-0.0275107645437456,0.0323342085357807,2.903874953564e-4,-0.0331318880385894,0.0337126630293022,0.0665274252922366,0.0367416619424357,0.0963131886420376,No,No,No,No,No
Thuringia,CLPM,Observed,Single,0.0193809705767548,-0.0106064309717401,0.0493683721252497,0.0129455949529019,-0.0170621657786615,0.0429533556844652,-0.00993249466455745,-0.0370652752727766,0.0172002859436617,-0.0135282954492606,-0.04310606477896,0.0160494738804389,0.003500900645843,-0.0255533408676694,0.0325551421593554,No,No,No,No,No
Schleswig-Holstein,RICLPM,Observed,Single,-0.0923547901628387,-0.246301437067818,0.0615918567421401,-0.183907548029816,-0.317550155713646,-0.0502649403459862,-0.162419197529431,-0.361239639824883,0.0364012447660223,0.23458185986933,0.0749302521036964,0.394233467634964,-0.137540840748397,-0.353041468933464,0.0779597874366703,No,No,No,No,No
Hamburg,RICLPM,Observed,Single,-0.0726255074317463,-0.338253663466365,0.193002648602872,0.0795784303811402,-0.0572705022415775,0.216427363003858,0.125320740814929,-0.00784162384958428,0.258483105479442,-0.0150607108000866,-0.119545875497728,0.0894244538975551,-0.0128440624107573,-0.126676850078237,0.100988725256722,No,No,No,No,No
Lower Saxony,RICLPM,Observed,Single,-0.0107237597947023,-0.0795304584517998,0.0580829388623952,-0.039304975277178,-0.110493769207948,0.0318838186535917,0.0180265027939071,-0.0552369871506775,0.0912899927384917,0.0571207904680768,-0.0144884257697352,0.128730006705889,-0.0559061985942972,-0.12516619800377,0.0133538008151755,No,No,No,No,No
Bremen,RICLPM,Observed,Single,-0.0457315257281626,-0.228659450583087,0.137196399126762,-0.16827579800996,-0.401098319891126,0.0645467238712055,-0.0533385667381805,-0.342568585471882,0.235891451995521,0.192646222563944,-0.0393108590349445,0.424603304162831,0.245331418970744,-0.0283581120358195,0.519020949977307,No,No,No,No,No
North Rhine-Westphalia,RICLPM,Observed,Single,0.00731109598004514,-0.0333805428505573,0.0480027348106476,-0.0144211448157085,-0.0579360091915584,0.0290937195601414,0.0116799990409047,-0.0312211258440386,0.054581123925848,0.0242818889526281,-0.0191223667998124,0.0676861447050685,0.0446051517253462,0.0018870516533072,0.0873232517973852,No,No,No,No,No
Hesse,RICLPM,Observed,Single,-0.0204336813058852,-0.0964231063226349,0.0555557437108644,0.00235983083530365,-0.0822955451201436,0.087015206790750907,-0.0015159053222712,-0.0867994386821105,0.0837676280375681,0.0467320503127125,-0.0343310070644672,0.127795107689892,-0.0505091228122292,-0.146006891659713,0.0449886460352546,No,No,No,No,No
Rhineland-Palatinate,RICLPM,Observed,Single,0.0153468728258415,-0.0708981902907071,0.10159193594239,0.0866599556162002,-0.0101029729915519,0.183422884223952,-0.0289749955420034,-0.107782271632715,0.0498322805487085,-0.0738146024720822,-0.157564135348089,0.00993493040392416,0.069816373221837,-0.0173950216794713,0.157027768123145,No,No,No,No,No
Baden-Wuerttemberg,RICLPM,Observed,Single,0.0217180345354036,-0.0398710851361198,0.083307154206927,-0.00960339767315079,-0.074760189532786,0.0555533941864844,0.0435865352128032,-0.0183262168044709,0.105499287230077,-0.00256494004839587,-0.061342420431152,0.0562125403343602,0.0259517046570684,-0.042135546048588,0.0940389553627249,No,No,No,No,No
Bavaria,RICLPM,Observed,Single,-0.0245404062928305,-0.083788268143432,0.034707455557771,-0.0254172729463516,-0.0857547075678792,0.034920161675176,-0.00102364116901583,-0.063891564865236,0.0618442825272043,-0.00538988901427955,-0.0689158451474266,0.0581360671188675,-0.00671677643292482,-0.0690115040890725,0.0555779512232228,No,No,No,No,No
Saarland,RICLPM,Observed,Single,-0.161701802445317,-0.492034739061653,0.16863113417102,0.285898624562548,0.0217427198833913,0.550054529241704,0.242553294707871,-0.111906216590952,0.597012806006693,-0.0772270189046543,-0.519213696287613,0.364759658478304,0.168263208691909,-0.179352697960822,0.515879115344639,No,No,No,No,No
Berlin,RICLPM,Observed,Single,0.054292972652294,-0.1096285762759,0.218214521580488,-0.124225395378117,-0.27253953628758,0.0240887455313466,0.0355347840250801,-0.134690604924882,0.205760172975042,0.0387558003320928,-0.120591177913484,0.19810277857767,0.0829611053972055,-0.0577295670238325,0.223651777818243,No,No,No,No,No
Brandenburg,RICLPM,Observed,Single,-0.0527115249642805,-0.142732198022576,0.0373091480940147,-0.0224146552405206,-0.126753450322502,0.0819241398414612,-0.022175790119396,-0.128523257577693,0.0841716773389009,0.0203888151413059,-0.0779255771391624,0.118703207421774,0.0435256704769171,-0.0501185875215519,0.137169928475386,No,No,No,No,No
Mecklenburg-Western Pomerania,RICLPM,Observed,Single,-0.129115808633436,-0.238529012076724,-0.019702605190147,-0.043953552454116,-0.180790896384818,0.092883791476586,0.0863781101992303,-0.0404163711365123,0.213172591534973,-0.0501661959358686,-0.170589722311305,0.0702573304395676,0.0262073267138331,-0.0932353374083644,0.145649990836031,No,No,No,No,No
Saxony,RICLPM,Observed,Single,-0.00781079142893915,-0.0871847568456471,0.0715631739877688,-0.0223412107130236,-0.122997240753626,0.0783148193275789,0.0204793901432607,-0.0681394044188783,0.1090981847054,0.00860731200330218,-0.0940247319435889,0.111239355950193,0.0325172988666066,-0.048887025245673,0.113921622978886,No,No,No,No,No
Saxony-Anhalt,RICLPM,Observed,Single,-0.0189179246903097,-0.103186786426006,0.0653509370453865,-0.0287109113279116,-0.101976935108689,0.0445551124528659,0.0201218671317923,-0.0822684684709842,0.122512202734569,-0.0117111990413177,-0.105378916502675,0.0819565184200393,-0.00398450595243763,-0.0962263152902425,0.0882573033853672,No,No,No,No,No
Thuringia,RICLPM,Observed,Single,0.0158209739304976,-0.0651670868925951,0.0968090347535902,-0.0134986127270949,-0.0954228596667215,0.0684256342125316,-0.0461775288473031,-0.120440982653631,0.028085924959025,-0.108357807879682,-0.201584831898238,-0.0151307838611257,-0.0690873010806195,-0.169368321508412,0.0311937193471726,No,No,No,No,No
